Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url,Original_Language_num,Genre_num
6/10/2019 0:00,Playmobil: The Movie,marla forced abandon carefully structured life embark epic journey find younger brother charlie disappeared vast wondrous animated world playmobil toys ,18.932,200,5.7,en,Family Animation Comedy Adventure,https://image.tmdb.org/t/p/original/zPQzLZnfVw9fbXyxxglyOsmQBlu.jpg,8,0.365418768
6/12/2019 0:00,Men in Black: International,black protected earth scum universe adventure tackle biggest global threat date mole black organization ,48.89,3839,6,en,Comedy Science Fiction,https://image.tmdb.org/t/p/original/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,8,0.243491591
6/13/2019 0:00,Hollow Point,wife daughter senselessly murdered grieving finds caught group charismatic vigilantes crime infests city ,18.464,106,6.8,en,Action,https://image.tmdb.org/t/p/original/8toDIronC85Qsd0EhKdtzJAIs4q.jpg,8,0.047619048
6/14/2019 0:00,Diego Maradona,constructed hours seen footage documentary centers personal life career controversial football player diego maradona played napoli argentina ,27.299,315,7.5,es,Documentary,https://image.tmdb.org/t/p/original/3eBZxi0xcXBnEYq4m4YTVf0eHWX.jpg,9,0.094522138
6/14/2019 0:00,Shaft,john shaft cyber security expert degree uncover truth friendâ untimely death education provide absent youth legendary locked loaded john shaft agrees help progeny navigate harlemâ heroin infested underbelly ,18.62,1350,6.6,en,Action Crime,https://image.tmdb.org/t/p/original/kfZqwGuvEBAysAbCsa0QLKoSYR.jpg,8,0.128729747
6/14/2019 0:00,Plus One,single friends agree others respective wedding invited particularly busy nuptial period lives ,15.794,221,7.1,en,Romance Comedy Drama,https://image.tmdb.org/t/p/original/4w3bCp5UkLeemdq8MBNlyA3Zl2J.jpg,8,0.292069886
6/14/2019 0:00,Daughter of the Wolf,military specialist clair hamilton returns tour middle east father passing claim inheritance kidnapped held ransom gang mysterious figure known œfatherâ ,14.891,148,5.3,en,Action Thriller,https://image.tmdb.org/t/p/original/ghoNQkJX9Hk1m8GxTsBg4Xez1gn.jpg,8,0.129097763
6/15/2019 0:00,Rascal Does Not Dream of a Dreaming Girl,fujisawa sakuta azusagawa year school blissful days girlfriend upperclassman sakurajima interrupted appearance crush shoko makinohara ,138.231,352,8.4,ja,Animation Comedy Romance Drama Fantasy,https://image.tmdb.org/t/p/original/7Ai8vNEv4zEveh12JViGikoVPVV.jpg,21,0.455556055
6/17/2019 0:00,Portrait of a Lady on Fire,isolated island brittany eighteenth century female painter obliged paint wedding portrait young woman ,23.371,1719,8.2,fr,Drama History Romance,https://image.tmdb.org/t/p/original/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,14,0.279163543
6/19/2019 0:00,Toy Story 4,woody confident place world priority taking care andy bonnie bonnie adds reluctant called forky room road trip adventure friends show woody world ,124.411,7817,7.6,en,Family Adventure Animation Comedy Fantasy Drama,https://image.tmdb.org/t/p/original/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,8,0.539096923
6/19/2019 0:00,Weathering with You,summer school freshman year hodaka runs remote island tokyo quickly finds pushed financial personal limits weather unusually gloomy rainy taking life days solitude finally finds work freelance writer mysterious occult magazine hodaka meets hina busy street corner bright strong willed girl possesses strange wonderful ability power stop rain clear ,117.822,1374,8.1,ja,Animation Drama Fantasy Romance,https://image.tmdb.org/t/p/original/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,21,0.361240002
6/19/2019 0:00,Child's Play,karen single mother gifts andy buddi doll birthday unaware sinister nature contemporary imagining horror classic ,38.097,1507,6,en,Horror,https://image.tmdb.org/t/p/original/rpS7ROczWulqfaXG2klYapULXKm.jpg,8,0.047619048
6/19/2019 0:00,Anna,anna poliatova striking beauty lies secret unleash indelible strength skill become world feared government assassins ,34.398,2039,6.7,fr,Thriller Action,https://image.tmdb.org/t/p/original/2U0oAVAE0lDRhNmJPPYhDW9kQ8t.jpg,14,0.129097763
6/19/2019 0:00,In Full Bloom,shortly world philosophical boxing drama fighters opposite worlds japan pulled questionable fight arranged unscrupulous managers yakuza ,23.486,68,7,en,Action Drama,https://image.tmdb.org/t/p/original/1wuF9taTYow71eaIqfrJLHHrokg.jpg,8,0.139554118
6/19/2019 0:00,Beats,agoraphobic prodigy disgraced former music manager cross paths chicagoâ south side help face demons pasts ,14.718,204,6.8,en,Drama Music,https://image.tmdb.org/t/p/original/b8P13nIvkkizVBzd2RpegsRt5zP.jpg,8,0.183173055
6/20/2019 0:00,Escape Plan: The Extractors,security expert breslin hired rescue kidnapped daughter hong kong tech mogul formidable latvian prison breslin girlfriend captured team pull deadly rescue mission confront sadistic hostages time runs ,25.891,622,5.3,en,Action Thriller Crime,https://image.tmdb.org/t/p/original/r15SUgzjL8bablcdEkHk9T7TSRl.jpg,8,0.210208462
6/20/2019 0:00,Above Suspicion,chilling story newly married poster assigned appalachian mountain town kentucky drawn illicit affair impoverished local woman becomes star informant sees means escape instead ticket disaster ,17.329,191,6,en,Thriller Crime,https://image.tmdb.org/t/p/original/kpZ2SfwLHjuf2HmgaFko32cPgbl.jpg,8,0.162589414
6/20/2019 0:00,Beanpole,post wwii leningrad female soldiers return attempt rebuild lives ravaged city ,13.846,239,7.2,ru,Drama,https://image.tmdb.org/t/p/original/nKVrJm1dOwALdr2KHxNFhkbTSZc.jpg,33,0.09193507
6/21/2019 0:00,Ride Your Wave,hinako surf loving college student moved seaside town sudden fire breaks apartment building rescued minato handsome firefighter fall love become inseparable minato loses life accident hinako distraught longer look ocean sings song reminds time minato appears water summon watery surface sings song remain forever reason minato sudden reappearance ,83.168,191,7.5,ja,Animation Romance Comedy Drama Fantasy,https://image.tmdb.org/t/p/original/byoY2stdullEcVjlaWs1ENXyrDm.jpg,21,0.455556055
6/21/2019 0:00,Twilight,hakubo tells story young people live rural fukushima sachi koyama girl excels playing violin yuusuke kijinami loves paint awkward chance encounter meet begin fall love yuusuke shadow tohoku earthquake tsunami ,49.714,15,6.5,ja,Animation Drama,https://image.tmdb.org/t/p/original/7iUoLTDTk5IgUJTboct2RHuuTMG.jpg,21,0.173678155
6/21/2019 0:00,The Influence,moving family care dying mother nurse haunted childhood memories struggle evil force house ,15.824,214,4.8,es,Horror,https://image.tmdb.org/t/p/original/xGUMfHIiEzuNVGeRAggLprzo1gG.jpg,9,0.047619048
6/26/2019 0:00,Annabelle Comes Home,determined keep annabelle wreaking havoc demonologists lorraine warren bring possessed doll locked artifacts room placing œsafelyâ sacred glass enlisting priestâ holy blessing unholy night horror awaits annabelle awakens evil spirits room sights targetâ warrens year daughter judy friends ,77.118,2669,6.4,en,Horror Thriller Mystery,https://image.tmdb.org/t/p/original/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,8,0.176716811
6/27/2019 0:00,Yesterday,jack malik struggling singer songwriter seaside town dreams fame rapidly fading fierce devotion support childhood friend ellie freak accident mysterious global blackout jack wakes discover person earth remember beatles ,23.768,3065,6.7,en,Music Comedy Romance Fantasy,https://image.tmdb.org/t/p/original/1rjaRIAqFPQNnMtqSMLtg0VEABi.jpg,8,0.373115885
6/27/2019 0:00,Killers Anonymous,failed attempt murder senator connected group meeting secretly discuss darkest urgesâ take lives ,17.564,150,4.8,en,Action Thriller Crime Mystery,https://image.tmdb.org/t/p/original/wpFabJf2J82j4qJyYIMFexmJ8BT.jpg,8,0.25782751
6/28/2019 0:00,Spider-Man: Far From Home,peter parker friends summer trip europe hardly able rest peter agree help nick fury uncover mystery creatures cause natural disasters destruction continent ,224.034,12176,7.5,en,Action Adventure Science Fiction,https://image.tmdb.org/t/p/original/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,8,0.291408802
6/28/2019 0:00,Chicuarotes,cagalera moloteco teenagers gregorio atlapulco desperate move oppressive circumstances hear opportunity spot electricianâ union transform lives quickly devolve criminal adult underworld mexico city freedom ,68.424,103,7.6,es,Drama Crime,https://image.tmdb.org/t/p/original/8qCDtYCeBF7PwV42NDw2VrtNgA0.jpg,9,0.173045769
6/28/2019 0:00,Porno,group naive teens working movie theater christian town discover mysterious film hidden basement unleash alluring succubus gives educationâ written blood ,46.236,206,6.4,en,Comedy Horror,https://image.tmdb.org/t/p/original/1X6BxBlHqA8VdFrLwmeSiNSEpEB.jpg,8,0.141935101
6/28/2019 0:00,The Other Side of Heaven 2: Fire of Faith,missionary john groberg returns tonga wife young daughters sixth child born serious illness grobergs face ultimate test faith find surrounded love prayers thousands tongans barriers inter religious strife broken unite hopes miracle baby life life tongan minister ,31.432,7,5.1,en,Adventure Drama,https://image.tmdb.org/t/p/original/lh0BwrB7ZC2fcMvYu2TBXpY1nsM.jpg,8,0.186549287
6/28/2019 0:00,Ophelia,ophelia comes lady waiting queen gertrude singular spirit captures hamlet affections lust betrayal threaten kingdom ophelia finds trapped love controlling destiny ,20.595,376,7.3,en,Romance History,https://image.tmdb.org/t/p/original/7ItW1N2L2YIWVlZh1cg2Ylh3i8f.jpg,8,0.187228473
6/28/2019 0:00,The 16th Episode,youtubers struggling views adventure channel travel mythical city casablanca unaware hides terrifying secret ,16.749,14,4.4,en,Horror,https://image.tmdb.org/t/p/original/o2CkoNuhYludbc2PvH6rX3HVRvr.jpg,8,0.047619048
6/29/2019 0:00,Cencoroll Connect,student yuki seen giant monsters hears news threaten city meets lethargic tetsu things change suddenly tetsu moves houses creature called cencoroll control mind control transform wide variety objects yuki fascinated cencoroll tries take cencoroll tetsu help telepathy monster whereupon engage bitter fight yuki intervenes entire city converted battle arena ,57.183,10,7.1,ja,Animation Science Fiction,https://image.tmdb.org/t/p/original/2ayrhipQ6wETRZyixZW8UPKztEG.jpg,21,0.230918623
6/29/2019 0:00,Kidnapping Stella,snatched street held ransom bound gagged woman uses limited powers derail masked abductors carefully laid plans ,18.253,351,5.3,de,Thriller,https://image.tmdb.org/t/p/original/g10YPJa9ePy1kKmTusAeDXBTeAl.jpg,6,0.081478715
7/2/2019 0:00,Adventures of Dally and Spanky,girl inherits miniature horse develops unlikely friendship half sister jack russell terrier takes riding horse ,24.353,42,7.4,en,Family,https://image.tmdb.org/t/p/original/2RNTzbWcvuaDLfzYSF5vMgeJuQQ.jpg,8,0.094745414
7/3/2019 0:00,Midsommar,friends travel sweden study anthropologists summer festival held ninety years remote hometown begins dream vacation place sets gradually turns dark nightmare mysterious inhabitants invite participate disturbing festive activities ,46.858,4581,7.1,en,Horror Drama Mystery,https://image.tmdb.org/t/p/original/eycO6M2s38xO1888Gq2gSrXf0A6.jpg,8,0.187173165
7/3/2019 0:00,My Extraordinary Summer With Tess,youngest family haunted notion someday become remaining survivor family vacation beach meets unconventional tess carries secrets shows moment memories anxiety whatâ come ,45.162,31,7.5,nl,Drama,https://image.tmdb.org/t/p/original/pjeM7XdPnTuA7DszfSEA0ANsSmn.jpg,28,0.09193507
7/4/2019 0:00,Dream Factory,romantic drama follows young studio extra ambitious efforts reunite french girl loves separated construction berlin wall ,15.546,62,7.3,de,Drama Comedy Romance,https://image.tmdb.org/t/p/original/5eF8oy8LPcqIHSbpuf8UARtSc7O.jpg,6,0.292069886
7/6/2019 0:00,A Model Kidnapping,grace aspiring model thrilled fashion photographer hunter kelly help launch career grace held hunterâ intention œstarâ sexy website revealed courage resourcefulness grace find escape becomes hunterâ model murder victim inspired events ,27.6,50,5.9,en,Thriller TV Movie,https://image.tmdb.org/t/p/original/dlt68fzUXlTd4VOwmH5uyHps3kT.jpg,8,0.210537783
7/11/2019 0:00,Crawl,huge hurricane hits hometown florida haley ignores evacuation orders look father finding badly wounded trapped flood virtually time escape storm discover rising water levels problems ,42.749,2460,6.3,en,Thriller Horror Action,https://image.tmdb.org/t/p/original/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,8,0.176716811
7/11/2019 0:00,Stuber,crashing recovering surgery recruits uber driver help catch heroin dealer mismatched pair find wild stakeouts shootouts encounter city seedy side ,22.498,1016,6.7,en,Action Comedy,https://image.tmdb.org/t/p/original/klkFYDZOetegK8floj6IjvbzzQ2.jpg,8,0.141935101
7/12/2019 0:00,PokÃ©mon: Mewtwo Strikes Back - Evolution,accepting invitation mysterious trainer misty brock meet mewtwo artificially created pokã wants battle ,150.992,366,6.7,ja,Animation Adventure Fantasy Action Family,https://image.tmdb.org/t/p/original/xlO50h3EX1w99KGztTzsjQBwPfs.jpg,21,0.400464848
7/12/2019 0:00,The Lion King,simba idolizes father king mufasa takes heart royal destiny kingdom celebrates arrival scar mufasa brotherâ former heir throneâ plans battle pride rock ravaged betrayal tragedy drama ultimately resulting simba exile help curious pair newfound friends simba figure grow take rightfully ,121.53,8292,7.1,en,Adventure Family Animation,https://image.tmdb.org/t/p/original/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,8,0.271102715
7/12/2019 0:00,Lying and Stealing,hoping leave criminal lifestyle successful thief teams sexy woman pull ultimate heist free ,20.433,225,6,en,Crime Comedy Drama,https://image.tmdb.org/t/p/original/4YrVrPfMEqtFsLmN4HdzERjbveo.jpg,8,0.267361822
7/12/2019 0:00,Point Blank,nurse forced spring wounded murder suspect hospital manâ brother kidnaps pregnant wife wants make trade ,18.289,430,6.1,en,Action Thriller,https://image.tmdb.org/t/p/original/weAvkxl0dnPevIKD8fwHjiOi6tc.jpg,8,0.129097763
7/18/2019 0:00,Secret Obsession,newlywed jennifer brutally attacked dark rest stop healing injuries canâ recall including ordeal husband russell thankful sheâ alive eager reintroduces secluded mountain estate detective page pursues jenniferâ assailant daughter went missing found fate awaits jennifer realizes loving caretaker actually captor ,23.575,911,5.5,en,Drama Thriller,https://image.tmdb.org/t/p/original/iKMeE6oYzBVzhA6xLGb8PPWEruF.jpg,8,0.173413785
7/18/2019 0:00,1BR,sarah lucks sweet bedroom asilo apartments angeles think jackpot plenty space friendly tenants group bbqs cute neighbour door seems loud noises start keeping awake night missing seems helpful friendly weirdo lester sarah learns choose apartment chose ,15.062,271,6.2,en,Thriller Drama Horror,https://image.tmdb.org/t/p/original/aiYLasUoJXqOgJ9pnahDMELC9wf.jpg,8,0.221032833
7/19/2019 0:00,Batman: Hush,mysterious villain known hush uses gallery villains destroy batman crime fighting career bruce wayne personal life further complicated relationship selina kyle catwoman ,78.742,604,7.3,en,Science Fiction Crime Animation Mystery Action,https://image.tmdb.org/t/p/original/eiVQORVyVuNNZHPAELuWtlXoQsD.jpg,8,0.407267417
7/19/2019 0:00,Tokyo Ghoul 'S',member anteiku kaneki grows closer ghouls determined protect anti ghoul forces trains powers secret infamous gourmet tsukiyama wishes savour half ghoul flavour kaneki training test lifetime ,36.514,67,6.9,ja,Action Horror Science Fiction Fantasy,https://image.tmdb.org/t/p/original/nMTiDEye1BwnQP8J1hM3G16EEmX.jpg,21,0.326156718
7/19/2019 0:00,Tiffany + Chucky,fatally wounded transferring soul body good doll charles chucky known lakeshore strangler serial killer wrought havoc chicago area chucky killing spree solo venture help woman crazy stand side tiffany valentine ,20.392,4,8.5,en,Horror,https://image.tmdb.org/t/p/original/30fxUL9r26du5gZNa3Mka48HJHk.jpg,8,0.047619048
7/21/2019 0:00,Sator,secluded desolate forest broken family observed sator supernatural entity attempting claim ,184.487,66,5.4,en,Horror,https://image.tmdb.org/t/p/original/p0OgWKpcRYboZOmuozorfvQt0qL.jpg,8,0.047619048
7/21/2019 0:00,Lego DC Batman: Family Matters,suspicion batman batgirl robin superheroes receive mysterious invitations family values remain strong batman team encounter villainous hood obsessed destroying family gotham city ,38.517,98,7,en,Animation Family Action Comedy,https://image.tmdb.org/t/p/original/wPdlrMbdxt4lct9gO43KxUvfENw.jpg,8,0.318423599
